Muestreo	Area_dialecta	COSERID	EjemploID	Ejemplo	Tipo	Pron_reflexivo	Verbo	Sdo_tipic_refl	Tipo_semantico	Tipo_sintactico	Compl_direccion	Anim_CD	Aspectualidades	Tipo_dativo	Presencia_del_dativo	Persona_verbal	Animacion_sujeto
Exhaustivo	Resto	2122	2122693	"Porque yo no las pongo y digo: ""llévatelas hija"". ""Me voy a llevar yo esto"". "	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	2sg	Humano
Exhaustivo	Resto	2122	2122718	Y por allí, por abajo de |porque tiene entrada el pueblo por abajo, por |vendría quién viniera y de |bueno, pos era amigo de |la metieron a |se metieron aquí, porque el capitán vino y se llevó a su hija.	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Humano	SD		NA	3sg	Humano
Exhaustivo	Resto	2122	2122722	Le costó mucho trabajo, pero se la llevó. 	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	3sg	Humano
Exhaustivo	Resto	2229	2229093	Y ya lo llevan al secadero. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2229	2229096	Hombre, si tenías que llevar a uno de fuera pa ayudarte claro que había que pagale, el de casa, sí, el dueño del… de la cosecha o lo que fuera, 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	SD		NA	2sg	Humano
Exhaustivo	Resto	2229	2229153	I1: Si solo fueran tres o cuatro pero es lo que pasa. I2: La masa, la masa se la lleva. Se la lleva.	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	3sg	Humano
Exhaustivo	Resto	2229	2229154	I1: Si solo fueran tres o cuatro pero es lo que pasa. I2: La masa, la masa se la lleva. Se la lleva.	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	3sg	Humano
Exhaustivo	Resto	2229	2229439	[la Virgen] Cuando subimos a esto la lo… llevamos las mujeres, ¿sabes?	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	1pl	Humano
Exhaustivo	Resto	2229	2229443	Y el San José lo llevan los hombres, y la Virgen, las mujeres. Y se va por to'l pueblo y se carga en la iglesia, y después se también se, se acostumbra hacer comida popular pa todos. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2301	2301062	[el veterinario] Él se llevaba muestras y las analizaba.	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Desnudo		NA	3sg	Humano
Exhaustivo	Resto	2301	2301065	Ellos se llevaban de no sé qué parte dos pedacitos para después analizarla. 	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	3pl	Humano
Exhaustivo	Resto	2301	2301140	que en el costal, se llenaba, que le cabía fanega y media y entonces en las bestias lo llevabas a la casa. [A-Inn] 	Verbo se	No	llevar		Movimiento	Transitivo	Cprep a	Animal	Pronombre		NA	2sg	Humano
Exhaustivo	Resto	2301	2301141	[lo de dentro de los sacos] Eso se echaba, lo mismo echao sobre el lomo de las bestias y lo llevaba. Echabas bien dos, bien tres. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	3sg	Animal
Exhaustivo	Resto	2301	2301143	Había aquí una fábrica de harina que le llevabas equis de kilos de trigo, te los molía. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD	Destinatario	Sí	2sg	Humano
Exhaustivo	Resto	2301	2301168	[a la escuela] Estos señores mismos pues los llevaron como yo estoy diciendo, fueron un poco de aplicados, y sabemos un poco. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2301	2301187	Eso lo sabréis vosotras ya y llevaréis esa mira.	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	2pl	Humano
Exhaustivo	Resto	2301	2301266	Ah, sí que... En el pedimento ya sí llevaban un regalo, bien uno... Ya se intercambiaba un regalo.	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	3pl	Humano
Exhaustivo	Resto	2301	2301343	Y, entonces le pagaban y entonces le llevaba el dinero a la mujer y tenía que ir la mujer a comprar entonces. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD	Destinatario	Sí	3sg	Humano
Exhaustivo	Resto	2301	2301356	Cuando tenía una muchacha diez, doce años se la llevaban los, los pequeños burgueses de viñeras, y ya se quitaba [el padre] una boca del medio. 	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2301	2301368	Y, ven cómo están, y lo mismo tienen que llevarlos a trabajar porque es que no ganan... 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2301	2301403	Es que las mujeres la mayoría porque la, la mía mayor porque mi mujer se pasó ya de y hubo que llevarla a Jaén y en el hospital al final ya | vaya, 	Verbo se	No	llevar		Movimiento	Transitivo	Cprep a	Humano	Pronombre		NA	3sg	Humano
Exhaustivo	Resto	2301	2301409	Hombre, el hospital estaba en Jaén, pero, es decir, to la provincia y era una minoría las que llevaban al hospital. 	Verbo se	No	llevar		Movimiento	Transitivo	Cprep a	Inanimado	SD		NA	3pl	Humano
Exhaustivo	Resto	2301	2301427	[al campo] No, nos llevábamos la comida.	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	1pl	Humano
Exhaustivo	Resto	2301	2301431	Pues entonces te llevabas cena y desayuno. 	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Desnudo		NA	2sg	Humano
Exhaustivo	Resto	2301	2301434	Porque dormías con las | Y después pues sí, te llevabas por lo regular pues desayuno y almuerzo y luego a la noche pues nos comíamos el cocido, el potaje o el arroz.	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Desnudo		NA	2sg	Humano
Exhaustivo	Resto	2301	2301441	Ahora, en el, en tiempo de la recolección, como por lo regular las eras estaban toas alrededor del pueblo, el ochenta por ciento de las eras pues estaban, entonces sí te llevaban, porque entonces nos levantábamos al [A-PIn encinar], que era traer mies a la era, nos levantábamos pues a las cuatro de la mañana. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		No	3pl	Humano
Exhaustivo	Resto	2301	2301445	Y entonces sí te llevaban el aquí se le decía el almuerzo, pero era la primera comida, el desayuno. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD	Destinatario	Sí	3pl	Humano
Exhaustivo	Resto	2301	2301447	Entonces ya pues esas horas habías dao ya cuatro o cinco horas de trabajo, tenías un hambre atroz y entonces sí te llevaban algo, algo caliente en una cacerola, pues te llevaban bien asadura frita con tomate o tomate frito o un par de huevos frito con un chorizo y ya pues ya comías bien. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	algo	Destinatario	Sí	3pl	Humano
Exhaustivo	Resto	2301	2301448	Entonces ya pues esas horas habías dao ya cuatro o cinco horas de trabajo, tenías un hambre atroz y entonces sí te llevaban algo, algo caliente en una cacerola, pues te llevaban bien asadura frita con tomate o tomate frito o un par de huevos frito con un chorizo y ya pues ya comías bien. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Desnudo	Destinatario	Sí	3pl	Humano
Exhaustivo	Resto	2301	2301450	Pero era en la época solamente de la recolección, después la costumbre era bañar tu petate, tú te llevabas tu comida y en el campo comías.	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	2sg	Humano
Exhaustivo	Resto	2301	2301451	[la campaña de la aceituna] Otro día de la Inmaculada, por lo regular, siempre se empezaba y asín los llevamos casi de tradición, so pena de que ahora algunos años, como este año, algunos han empezao hasta… en noviembre, a últimos de noviembre, 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	1pl	Humano
Exhaustivo	Resto	2301	2301475	Y cuando iban así a casas grandes de grandes burgueses pues por lo regular, cada hombres llevaba dos mujeres, luego se unían, pero ya sabías que cada hombre era, y hoy en día todavía, era una mínima de dos mujeres. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	SD		NA	3sg	Humano
Exhaustivo	Resto	2301	2301496	Ahora ya to'l mundo está en cooperativas. Tú llevas tu aceituna, allí se la morturan, se almacena el aceite y luego ya se vende. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	2sg	Humano
Exhaustivo	Resto	2301	2301498	Que el problema que ahora tenemos, que antes pues no se, na más que que venían compradores y se lo llevaban o bien en mayo, junio, diciembre, pero ahora los compradores como to especuladores, han quedao en España tres o cuatro multinacionales y presionan al máximo. 	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2301	2301555	Después los hijos, que tenía seis hijos sí se los pudo llevar y su mujer. 	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	3sg	Humano
Exhaustivo	Resto	2506	2506322	Pues, pues un papel que no puedes tú sacar vino a otra parte si no llevas tu papel de origen, no lo puedes vender como origen.	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	2sg	Humano
Exhaustivo	Resto	2506	2506799	Porque tengo el hijo juez pues que hay...| hacen meriendas y nos llevan a los padres, entonces no puedes pretender de ir... de cualquier forma, hay que ir bien, 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2606	2606036	Pues en el carro hasta que , hasta que les llevaban pa su casa. 	Verbo se	No	llevar		Movimiento	Transitivo	Cprep para	Humano	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2606	2606417	[orujo] Eso lo llevaban al alambique que había allí en un pueblo, los despojos de las uvas lo llevaban, y [V-Tml] alambique, después a cambio de eso te daban el orujo que te pertenecía.	Verbo se	No	llevar		Movimiento	Transitivo	Cprep a	Inanimado	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2606	2606418	[orujo] Eso lo llevaban al alambique que había allí en un pueblo, los despojos de las uvas lo llevaban, y [V-Tml] alambique, después a cambio de eso te daban el orujo que te pertenecía.	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2606	2606474	Todos los días vienen, dos o tres camiones. […] Y se llevan la leche.	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	3pl	Vehículo
Exhaustivo	Resto	2614	2614158	La remolacha la llevan a la azucarera, y se la daban a los gochos, para cebarlos.	Verbo se	No	llevar		Movimiento	Transitivo	Cprep a	Inanimado	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2614	2614168	No tienes ya... garbanzo. ¿No tienes? Te has llevao tos.	Verbo se	Sí	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	2sg	Humano
Exhaustivo	Resto	2614	2614185	¿Y la pajera qué hace? [A-Inn] le da [A-Inn] ya no me acuerdo qué... eso que llevaban unos cuantos [A-PIn: carraos] de manojos allá. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	3pl	Humano
Exhaustivo	Resto	2614	2614204	Otras estaba templado y ya pasabas [A-Inn] mantas, porque llevábamos mantas, claro, pa taparnos algo, ¿cómo no?	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Desnudo		NA	1pl	Humano
Exhaustivo	Resto	2614	2614226	Sí, pero aquella la llevabas pa casa y se calentaba más pronto que esta de aquí arriba.	Verbo se	No	llevar		Movimiento	Transitivo	Cprep para	Inanimado	Pronombre		NA	2sg	Humano
Exhaustivo	Resto	2614	2614320	Había que darles dinero, si no los llevaban al río.	Verbo se	No	llevar		Movimiento	Transitivo	Cprep a	Humano	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2614	2614367	pero truchas en este río había pocas. Y las llevábamos a vender, a vender a León. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	1pl	Humano
Exhaustivo	Resto	2614	2614377	[de su pueblo, ranas] Nosotros las llevábamos pa casa.	Verbo se	No	llevar		Movimiento	Transitivo	Cprep para	Animal	Pronombre		NA	1pl	Humano
Exhaustivo	Resto	2627	2627020	Íbamos a segar y, y, había que llevar la comida y la, el desayuno y todo. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	3sg	Humano
Exhaustivo	Resto	2627	2627061	había caballería pa, pa ir adondequiera que fueras, pues ibas en caballería a llevar la comida 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	2sg	Humano
Exhaustivo	Resto	2627	2627123	Y vas a lavar allí y no necesitas llevar na más que el cajón. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	2sg	Humano
Exhaustivo	Resto	2627	2627206	llevaba una caja una de ellas y le quedaba una rosca, no esperaron ni a comerla. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	3sg	Humano
Exhaustivo	Resto	2627	2627281	Pues el que tiene mucho lo lleva a la, a, a cómo llaman eso, a lo del, a los silos que tiene el gobierno, los lleva allí.	Verbo se	No	llevar		Movimiento	Transitivo	Cprep a	Inanimado	Pronombre		NA	3sg	Humano
Exhaustivo	Resto	2627	2627282	Pues el que tiene mucho lo lleva a la, a, a cómo llaman eso, a lo del, a los silos que tiene el gobierno, los lleva allí.	Verbo se	No	llevar		Movimiento	Transitivo	Adverbio	Inanimado	Pronombre		NA	3sg	Humano
Exhaustivo	Resto	2637	2637078	[al cole] Pues nada porque llevabas una cartilla, era una cartilla y leías allí en aquella cartilla y así	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	2sg	Humano
Exhaustivo	Resto	2637	2637182	a una señora la cogió una vaca que la...| con los cuernos, le hizo heridas, la tuvieron que llevar pa Ponferrada muy mala 	Verbo se	No	llevar		Movimiento	Transitivo	Cprep para	Humano	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2637	2637192	y después lo llevaron pa Ponferrada y, bueno, curó ¡eh! 	Verbo se	No	llevar		Movimiento	Transitivo	Cprep para	Humano	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2637	2637299	Sí, se llevaba y se traía ahora ya no, ahora ya lo tiran o lo llevan a|, por ejemplo como siempre hay alguno que el padre o el abuelo que ya esté muerto pues se lo llevan al panteón 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2637	2637300	Sí, se llevaba y se traía ahora ya no, ahora ya lo tiran o lo llevan a|, por ejemplo como siempre hay alguno que el padre o el abuelo que ya esté muerto pues se lo llevan al panteón 	Verbo se	Sí	llevar		Movimiento	Transitivo	Cprep a	Inanimado	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2637	2637345	[boda] Ahora ya se pagan los invitaos que lleve cada uno, 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	SD		NA	3sg	Humano
Exhaustivo	Resto	2637	2637390	llevaban el Santo Cristo que lo llevaban en una ¿cómo se dice? En una carroza. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	SD		NA	3pl	Humano
Exhaustivo	Resto	2637	2637391	llevaban el Santo Cristo que lo llevaban en una ¿cómo se dice? En una carroza. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	3pl	Humano
Exhaustivo	Resto	2644	2644031	[porque están grabando] ¡Ay, ay, qué cosas van a llevar de nosotras, entonces! ¡Qué cuento!	Verbo se	No	llevar		Movimiento	Transitivo	Cprep de	Inanimado	SD		NA	3pl	Humano
Exhaustivo	Resto	2644	2644065	[las tibas] Ese arao que se, que llevaban las vacas	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	3pl	Animal
Exhaustivo	Resto	2644	2644068	Bueno pues después le poníamos el jugo y llevaban las vacas y llevábamos a arar y llevábamos con el arao y nosotras con una guijada las pinchábamos por detrás 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Nulo		NA	1pl	Humano
Exhaustivo	Resto	2644	2644069	Bueno pues después le poníamos el jugo y llevaban las vacas y llevábamos a arar y llevábamos con el arao y nosotras con una guijada las pinchábamos por detrás 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Nulo		NA	1pl	Humano
Exhaustivo	Resto	2644	2644070	Bueno pues después le poníamos el jugo y llevaban las vacas y llevábamos a arar y llevábamos con el arao y nosotras con una guijada las pinchábamos por detrás 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Animal	SD		NA	3pl	Humano
Exhaustivo	Resto	2644	2644088	Entonces pa comer no, no hacíamos comida no, entonces llevábamos un poco de pan y tocino que no sé si sabréis lo que es tocino de los cerdos.	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	1pl	Humano
Exhaustivo	Resto	2644	2644090	Bueno, que poco, pero bueno llevábamos un poco de chorizo sí, chorizo y tocino y comíamos eso 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD		NA	1pl	Humano
Exhaustivo	Resto	2644	2644109	Yo los bildos no os los puedo enseñar porque ya te digo que no tengo ninguno en casa porque los llevó todos Esteban 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	3sg	Humano
Exhaustivo	Resto	2644	2644135	De seis años teníamos que que... prepararle pa cocer pa los cerdos, ir a las ovejas, a llevarle el grano...	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	SD	Destinatario	Sí	1pl	Humano
Exhaustivo	Resto	2644	2644146	Bueno pues traíamos la harina del, de allí del molino y después de que la llevábamos un día que se nos terminaba el pan que teníamos ya, pues lo echábamos en una masera la harina, en una masera de tablas, y después le echábamos claro agua, agua templada y la harina aquella la envolvían, hasta que hacíamos la masa... 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Inanimado	Pronombre		NA	1pl	Humano
Exhaustivo	Resto	2644	2644181	no es como ahora que este pan de ahora no es natural, como era antes, aquel era natural nuestro, lo criaban las tierras nuestras, lo cosechábamos nosotros... y lo llevábamos a moler ahí... 	Verbo se	No	llevar		Movimiento	Transitivo	Adverbio	Inanimado	Pronombre		NA	1pl	Humano
Exhaustivo	Resto	2644	2644253	Y cómo los ponía, pues aquí en el brazo y tapaos con un, con una, le llamábamos mantón, sí, sí, no eso es la pura verdad que los tuve que llevar, y de pastora con ellos.	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	1sg	Humano
Exhaustivo	Resto	2644	2644259	[los niños a segar] Ella no tiene familia, sí, sí, pero yo los llevé siempre conmigo. 	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	1sg	Humano
Exhaustivo	Resto	2644	2644261	¡Hombre! algún día a lo mejor mi madre me los tenía pero como también ella se trabajaba pues no me lo podía tener nada más yo siempre los llevé con las ovejas, por el invierno con buen frío llevé los niños al cuello y los llevé a arar, a arar, como dije, a arar con las vacas y los llevé a segar el pan, cuando segábamos el trigo y el centeno y todo eso.	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	1sg	Humano
Exhaustivo	Resto	2644	2644262	¡Hombre! algún día a lo mejor mi madre me los tenía pero como también ella se trabajaba pues no me lo podía tener nada más yo siempre los llevé con las ovejas, por el invierno con buen frío llevé los niños al cuello y los llevé a arar, a arar, como dije, a arar con las vacas y los llevé a segar el pan, cuando segábamos el trigo y el centeno y todo eso.	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	SD		NA	1sg	Humano
Exhaustivo	Resto	2644	2644263	¡Hombre! algún día a lo mejor mi madre me los tenía pero como también ella se trabajaba pues no me lo podía tener nada más yo siempre los llevé con las ovejas, por el invierno con buen frío llevé los niños al cuello y los llevé a arar, a arar, como dije, a arar con las vacas y los llevé a segar el pan, cuando segábamos el trigo y el centeno y todo eso.	Verbo se	No	llevar		Movimiento	Transitivo	Absoluto	Humano	Pronombre		NA	1sg	Humano
