Muestreo;Area_dialecta;COSERID;EjemploID;Tipo;Pron_reflexivo;Verbo;Tipo_semantico;Tipo_sintactico;Heavy_form;Persona_verbal;Animacion_sujeto;Tiempo_verbal
Exhaustivo;Resto;4719;4719504;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4719;4719507;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente
Exhaustivo;Resto;1307;13070296;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;3pl;Humano;presente_perfecto
Exhaustivo;Resto;1307;13070302;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1307;13070303;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;1307;13070306;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;1307;13070307;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;1307;13070309;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;1sg;Humano;pasado_imperfecto
Exhaustivo;Resto;1307;13070310;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;1307;13070350;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;1307;13070352;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;1307;13070707;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1307;13070710;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pluscuamperfecto
Exhaustivo;Resto;1307;13070723;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;1307;13070732;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;1307;13070739;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;1307;13071013;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;presente
Exhaustivo;Resto;1307;13071035;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;1307;13071225;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;2sg;Humano;presente
Exhaustivo;Resto;1307;13071227;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;1sg;Humano;presente
Exhaustivo;Resto;2907;29070632;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2907;29070633;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;2907;29070639;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;2907;29070640;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;2907;29070641;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;NA;Humano;infinitivo
Exhaustivo;Resto;2907;29070670;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;2907;29070837;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente_perfecto
Exhaustivo;Resto;2907;29071040;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010076;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010319;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010320;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010338;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010541;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010542;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010543;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pluscuamperfecto
Exhaustivo;Resto;3001;30010544;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente
Exhaustivo;Resto;3001;30010545;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010549;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
Exhaustivo;Resto;3001;30010553;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;2sg;Humano;presente_subjuntivo
Exhaustivo;Resto;3001;30010555;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;presente
Exhaustivo;Resto;3001;30010556;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;2sg;Humano;presente
Exhaustivo;Resto;3001;30010572;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;3001;30010579;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;presente
Exhaustivo;Resto;3001;30010580;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;presente_subjuntivo
Exhaustivo;Resto;3001;30010584;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;presente
Exhaustivo;Resto;3001;30010587;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;presente
Exhaustivo;Resto;3001;30010588;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;presente
Exhaustivo;Resto;3001;30010590;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;infinitivo
Exhaustivo;Resto;3001;30010591;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;presente_subjuntivo
Exhaustivo;Resto;3001;30010622;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010623;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010629;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010630;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;3pl;Humano;presente
Exhaustivo;Resto;3001;30010735;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010741;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30010854;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30011110;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30011116;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;3001;30011123;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pluscuamperfecto
Exhaustivo;Resto;4310;43100088;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100150;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100281;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100287;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100492;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100493;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100494;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100495;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;infinitivo
Exhaustivo;Resto;4310;43100503;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4310;43100509;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;infinitivo
Exhaustivo;Resto;4310;43100510;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pluscuamperfecto
Exhaustivo;Resto;4310;43100518;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;presente_perfecto
Exhaustivo;Resto;4310;43100539;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100557;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100571;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente_perfecto
Exhaustivo;Resto;4310;43100582;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100587;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100633;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43100920;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente_perfecto
Exhaustivo;Resto;4310;43100935;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;condicional
Exhaustivo;Resto;4310;43100940;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;presente_perfecto_subjuntivo
Exhaustivo;Resto;4310;43101112;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;4310;43101170;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
No_exhaustivo;Resto;4214;4214212;Verbo_se;Si;castigar;Reciproco;Directo;unos_con_otros;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;3203;3203449;Verbo_se;Si;chiflar;Reciproco;Directo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Noroeste;588;588423;Verbo_se;Si;chincar;Reciproco;Directo;NA;NA;Humano;infinitivo
Exhaustivo;Noroeste;588;588424;Verbo_se;Si;chincar;Reciproco;Directo;NA;NA;Humano;infinitivo
Exhaustivo;Noroeste;588;588422;Verbo_se;Si;coger;Reciproco;Directo;NA;NA;Humano;infinitivo
Exhaustivo;Resto;1607;1607257;Verbo_se;No;coincidir;Reciproco_natural;Intransitivo;NA;3pl;Inanimado;pasado_imperfecto
Exhaustivo;Noroeste;588;588258;Verbo_se;No;colaborar;Reciproco_natural;Intransitivo;unos_con_otros;1pl;Humano;presente
Exhaustivo;Noroeste;588;588260;Verbo_se;No;colaborar;Reciproco_natural;Intransitivo;unos_con_otros;1pl;Humano;presente
Exhaustivo;Noroeste;588;588262;Verbo_se;No;colaborar;Reciproco_natural;Intransitivo;unos_con_otros;1pl;Humano;presente
Exhaustivo;Noroeste;588;588355;Verbo_se;No;colaborar;Reciproco_natural;Intransitivo;NA;1pl;Humano;presente
No_exhaustivo;Resto;1636;1636162;Verbo_se;No;colaborar;Reciproco_natural;Intransitivo_discontinuo;con;3sg;Humano;futuro
Exhaustivo;Resto;3806;3806350;Verbo_se;Si;combinar;Reciproco_natural;Anticausativo;uno_con_el_otro;3pl;Inanimado;pasado_imperfecto
Exhaustivo;Resto;404;404303;Verbo_se;No;compartir;Reciproco_natural;Indirecto;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;404;404309;Verbo_se;No;compartir;Reciproco_natural;Indirecto;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1636;1636179;Verbo_se;Si;comprender;Reciproco_natural;Directo;NA;3pl;Humano;pluscuamperfecto
Exhaustivo;Resto;404;404121;Verbo_se;Si;comunicar;Reciproco_natural;Anticausativo;NA;3pl;Inanimado;pasado_imperfecto
Exhaustivo;Resto;404;404126;Verbo_se;Si;comunicar;Reciproco_natural;Anticausativo_discontinuo;a;3sg;Inanimado;pasado_subjuntivo
Exhaustivo;Resto;404;404130;Verbo_se;Si;comunicar;Reciproco_natural;Anticausativo_discontinuo;a;3sg;Inanimado;pasado_imperfecto
No_exhaustivo;Resto;1012;1012077;Verbo_se;Si;comunicar;Reciproco_natural;Indirecto;unas_con_otras;2sg;Humano;infinitivo
Exhaustivo;Resto;1404;1404145;Verbo_se;Si;comunicar;Reciproco_natural;Anticausativo;una_sobre_otra;3sg;Inanimado;presente
Exhaustivo;Noroeste;2403;2403433;Verbo_se;Si;comunicar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;3924;3924312;Verbo_se;Si;comunicar;Reciproco_natural;Indirecto;unos_con_otros;3pl;Humano;presente
No_exhaustivo;Resto;4108;4108201;Verbo_se;Si;comunicar;Reciproco_natural;Anticausativo_discontinuo;con;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;922;922277;Verbo_se;Si;concentrar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
No_exhaustivo;Resto;3923;3923052;Verbo_se;Si;concentrar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3001;30011035;Verbo_se;Si;conformar;Reciproco_natural;Intransitivo;NA;3pl;Humano;presente_subjuntivo
No_exhaustivo;Resto;204;204136;Verbo_se;Si;confrontar;Reciproco_natural;Discontinuo;Anticausativo_discontinuo;1sg;Humano;presente
Exhaustivo;Resto;107;107207;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;presente
Exhaustivo;Resto;109;109174;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;2sg;Humano;pasado_imperfecto
Exhaustivo;Resto;109;109189;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;214;214505;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;404;404238;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;404;404242;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;404;404507;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Noroeste;588;588261;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
Exhaustivo;Noroeste;588;588421;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;604;604127;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;723;723361;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;723;723371;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;922;922385;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;922;922386;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;922;922387;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1012;1012169;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;pasado_perfecto
No_exhaustivo;Resto;1012;1012172;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;1012;1012301;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;1014;1014167;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1015;1015417;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1020;1020092;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;1020;1020093;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;1020;1020094;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;1020;1020095;Verbo_se;Si;conocer;Reciproco;Directo;NA;3sg;Humano;presente
Exhaustivo;Resto;1205;1205502;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3sg;Humano;condicional
No_exhaustivo;Resto;1401;1401136;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;1401;1401137;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;1514;1514242;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;1514;1514293;Verbo_se;Si;conocer;Reciproco;Directo;NA;3pl;Humano;presente
No_exhaustivo;Resto;1636;1636123;Verbo_se;Si;conocer;Reciproco;Directo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1901;1901142;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1901;1901145;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;2314;2314382;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;2314;2314383;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;2403;2403388;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;2515;2515165;Verbo_se;Si;conocer;Reciproco;Directo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;3203;3203450;Verbo_se;Si;conocer;Reciproco_natural;Discontinuo;con;3sg;Humano;pasado_perfecto
No_exhaustivo;Resto;3209;3209168;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;2sg;Humano;presente
No_exhaustivo;Resto;3209;3209169;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;2sg;Humano;presente
No_exhaustivo;Resto;3214;3214116;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;3302;3302126;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
Exhaustivo;Noroeste;3302;3302127;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
Exhaustivo;Noroeste;3302;3302128;Verbo_se;Si;conocer;Reciproco;Directo;NA;3sg;Humano;presente
No_exhaustivo;Resto;3601;3601204;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;3610;3610186;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;3610;3610265;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;presente_perfecto
No_exhaustivo;Resto;3610;3610269;Verbo_se;Si;conocer;Reciproco;Directo;NA;3pl;Humano;presente
Exhaustivo;Resto;3806;3806540;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;3924;3924097;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;3924;3924098;Verbo_se;Si;conocer;Reciproco;Directo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;3924;3924099;Verbo_se;Si;conocer;Reciproco;Directo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;3924;3924301;Verbo_se;Si;conocer;Reciproco;Directo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;4218;4218107;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;2sg;Humano;pasado_subjuntivo
No_exhaustivo;Resto;4407;4407218;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4407;4407224;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;4407;4407225;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;4508;4508111;Verbo_se;Si;conocer;Reciproco;Directo;unos_a_otros;3pl;Humano;pasado_subjuntivo
No_exhaustivo;Resto;4508;4508113;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4508;4508114;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4508;4508116;Verbo_se;Si;conocer;Reciproco;Directo;NA;3pl;Humano;presente
No_exhaustivo;Resto;4508;4508117;Verbo_se;Si;conocer;Reciproco;Directo;NA;3pl;Humano;presente
No_exhaustivo;Resto;4508;4508119;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente_perfecto
No_exhaustivo;Resto;4508;4508120;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente_perfecto
No_exhaustivo;Resto;4508;4508121;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;4508;4508128;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;2sg;Humano;presente
No_exhaustivo;Resto;4602;4602201;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
No_exhaustivo;Resto;4602;4602202;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;4719;4719085;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4719;4719510;Verbo_se;Si;conocer;Reciproco;Directo;NA;2sg;Humano;pasado_imperfecto
Exhaustivo;Resto;4310;43100513;Verbo_se;Si;conocer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4310;43100670;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;presente_perfecto
Exhaustivo;Resto;4310;43100672;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;futuro_perfecto
Exhaustivo;Resto;4310;43101079;Verbo_se;Si;conocer;Reciproco_natural;Directo;NA;3pl;Humano;presente
No_exhaustivo;Resto;4508;4508143;Verbo_se;Si;consultar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3107;3107290;Verbo_se;Si;contar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4117;4117412;Verbo_se;Si;contar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1901;1901124;Verbo_se;Si;contemplar;Reciproco;Directo;NA;1pl;Humano;infinitivo
No_exhaustivo;Resto;1015;1015735;Verbo_se;Si;contentar;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;1015;1015740;Verbo_se;Si;contentar;Reciproco_natural;Directo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Noroeste;2401;2401498;Verbo_se;Si;controlar;Reciproco;Directo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;1636;1636043;Verbo_se;Si;convidar;Reciproco;Directo;NA;3pl;Humano;infinitivo
No_exhaustivo;Resto;723;723364;Verbo_se;Si;dar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;934;934257;Verbo_se;Si;dar;Reciproco_natural;Indirecto;NA;2sg;Humano;presente
No_exhaustivo;Resto;1401;1401139;Verbo_se;Si;dar;Reciproco_natural;Indirecto;NA;3pl;Humano;presente
Exhaustivo;Resto;1607;1607287;Verbo_se;Si;dar;Reciproco;Indirecto;NA;3pl;Humano;presente
No_exhaustivo;Resto;1921;1921079;Verbo_se;Si;dar;Reciproco_natural;Indirecto;NA;2pl;Humano;presente
Exhaustivo;Resto;2301;2301285;Verbo_se;Si;dar;Reciproco;Indirecto;NA;3sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;2512;2512042;Verbo_se;Si;dar;Reciproco;Indirecto;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;310;3100832;Verbo_se;Si;dar;Reciproco_natural;Indirecto;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;3402;3402193;Verbo_se;Si;dar;Reciproco;Indirecto;NA;1pl;Humano;presente
